timestamp,file,accuracy,note
2026-07-24T17:31:47.317Z,red-screwdrivers.jpg,0.902591,verify-tuned
2026-07-24T17:31:49.983Z,mean,0.790252,dual-path-v3
2026-07-24T17:31:49.983Z,knifes.jpg,0.743414,dual-path-v3
2026-07-24T17:31:49.983Z,nose-plier.jpg,0.786820,dual-path-v3
2026-07-24T17:31:49.983Z,precision-screwdrivers.jpg,0.728182,dual-path-v3
2026-07-24T17:31:49.983Z,red-screwdrivers.jpg,0.902591,dual-path-v3
2026-07-24T17:34:06.418Z,mean,0.751155,dual-path-v3
2026-07-24T17:34:06.418Z,knifes.jpg,0.511454,dual-path-v3
2026-07-24T17:34:06.418Z,nose-plier.jpg,0.740159,dual-path-v3
2026-07-24T17:34:06.418Z,precision-screwdrivers.jpg,0.885043,dual-path-v3
2026-07-24T17:34:06.418Z,red-screwdrivers.jpg,0.867964,dual-path-v3
2026-07-24T17:34:06.534Z,mean,0.751155,verify-tuned
2026-07-24T17:34:06.534Z,knifes.jpg,0.511454,verify-tuned
2026-07-24T17:34:06.534Z,nose-plier.jpg,0.740159,verify-tuned
2026-07-24T17:34:06.534Z,precision-screwdrivers.jpg,0.885043,verify-tuned
2026-07-24T17:34:06.534Z,red-screwdrivers.jpg,0.867964,verify-tuned
2026-07-24T17:34:09.224Z,mean,0.751155,edge-hard-peel
2026-07-24T17:34:09.224Z,knifes.jpg,0.511454,edge-hard-peel
2026-07-24T17:34:09.224Z,nose-plier.jpg,0.740159,edge-hard-peel
2026-07-24T17:34:09.224Z,precision-screwdrivers.jpg,0.885043,edge-hard-peel
2026-07-24T17:34:09.224Z,red-screwdrivers.jpg,0.867964,edge-hard-peel
2026-07-24T17:35:29.265Z,mean,0.751155,edge-hard-peel
2026-07-24T17:35:29.265Z,knifes.jpg,0.511454,edge-hard-peel
2026-07-24T17:35:29.265Z,nose-plier.jpg,0.740159,edge-hard-peel
2026-07-24T17:35:29.265Z,precision-screwdrivers.jpg,0.885043,edge-hard-peel
2026-07-24T17:35:29.265Z,red-screwdrivers.jpg,0.867964,edge-hard-peel
2026-07-24T17:35:29.420Z,mean,0.751155,no-peel-baseline
2026-07-24T17:35:29.420Z,knifes.jpg,0.511454,no-peel-baseline
2026-07-24T17:35:29.420Z,nose-plier.jpg,0.740159,no-peel-baseline
2026-07-24T17:35:29.420Z,precision-screwdrivers.jpg,0.885043,no-peel-baseline
2026-07-24T17:35:29.420Z,red-screwdrivers.jpg,0.867964,no-peel-baseline
2026-07-24T17:35:30.208Z,mean,0.751155,with-peel
2026-07-24T17:35:30.208Z,knifes.jpg,0.511454,with-peel
2026-07-24T17:35:30.208Z,nose-plier.jpg,0.740159,with-peel
2026-07-24T17:35:30.208Z,precision-screwdrivers.jpg,0.885043,with-peel
2026-07-24T17:35:30.208Z,red-screwdrivers.jpg,0.867964,with-peel
2026-07-24T17:35:35.885Z,mean,0.751155,verify-tuned
2026-07-24T17:35:35.885Z,knifes.jpg,0.511454,verify-tuned
2026-07-24T17:35:35.885Z,nose-plier.jpg,0.740159,verify-tuned
2026-07-24T17:35:35.885Z,precision-screwdrivers.jpg,0.885043,verify-tuned
2026-07-24T17:35:35.885Z,red-screwdrivers.jpg,0.867964,verify-tuned
2026-07-24T17:35:58.115Z,mean,0.834230,restored-knifes-no-peel
2026-07-24T17:35:58.115Z,knifes.jpg,0.843753,restored-knifes-no-peel
2026-07-24T17:35:58.115Z,nose-plier.jpg,0.740159,restored-knifes-no-peel
2026-07-24T17:35:58.115Z,precision-screwdrivers.jpg,0.885043,restored-knifes-no-peel
2026-07-24T17:35:58.115Z,red-screwdrivers.jpg,0.867964,restored-knifes-no-peel
2026-07-24T17:35:58.858Z,mean,0.834269,restored-knifes-peel
2026-07-24T17:35:58.858Z,knifes.jpg,0.843753,restored-knifes-peel
2026-07-24T17:35:58.858Z,nose-plier.jpg,0.740317,restored-knifes-peel
2026-07-24T17:35:58.858Z,precision-screwdrivers.jpg,0.885043,restored-knifes-peel
2026-07-24T17:35:58.858Z,red-screwdrivers.jpg,0.867964,restored-knifes-peel
2026-07-24T17:35:59.567Z,mean,0.737542,restored-knifes-strict-peel
2026-07-24T17:35:59.567Z,knifes.jpg,0.544431,restored-knifes-strict-peel
2026-07-24T17:35:59.567Z,nose-plier.jpg,0.780035,restored-knifes-strict-peel
2026-07-24T17:35:59.567Z,precision-screwdrivers.jpg,0.724439,restored-knifes-strict-peel
2026-07-24T17:35:59.567Z,red-screwdrivers.jpg,0.901262,restored-knifes-strict-peel
2026-07-24T17:37:16.350Z,mean,0.839805,sweep-best
2026-07-24T17:37:16.350Z,knifes.jpg,0.849811,sweep-best
2026-07-24T17:37:16.350Z,nose-plier.jpg,0.751861,sweep-best
2026-07-24T17:37:16.350Z,precision-screwdrivers.jpg,0.885043,sweep-best
2026-07-24T17:37:16.350Z,red-screwdrivers.jpg,0.872504,sweep-best
2026-07-24T17:38:10.115Z,mean,0.834230,edge-hard-peel
2026-07-24T17:38:10.115Z,knifes.jpg,0.843753,edge-hard-peel
